Sl No,District,Market,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Date
42278,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1800,1500,21-12-2022
42279,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,2000,1500,06-03-2023
42280,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,2000,1600,08-02-2024
42281,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,2000,1600,11-03-2023
42282,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,2250,2000,07-02-2024
42283,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1100,1300,1200,21-12-2018
42284,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1200,1400,1300,25-03-2019
42285,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1200,1600,1500,25-08-2021
42286,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1250,1750,1500,26-06-2021
42287,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1300,1500,1400,16-06-2018
42288,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1300,1500,1400,22-11-2018
42289,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1300,1500,1400,24-12-2018
42290,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1300,2200,1800,27-01-2023
42291,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1400,1600,1500,10-12-2019
42292,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1400,1800,1600,11-10-2019
42293,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1400,2000,1800,29-03-2024
42294,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,2200,2000,23-01-2024
42295,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,2250,2000,01-01-2024
42296,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,2500,2000,01-11-2024
42297,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,2500,2000,19-04-2024
42298,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1600,2000,1800,14-10-2019
42299,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1700,2300,2000,20-10-2020
42300,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1800,2300,2000,30-09-2020
42301,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,2200,2100,23-07-2019
42302,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,2400,2200,24-07-2020
42303,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,2500,2200,12-08-2020
42304,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,2500,2300,06-05-2024
42305,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,3000,2500,03-09-2022
42306,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,3000,2500,04-12-2023
42307,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,3000,2500,05-01-2022
42308,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,3000,2500,08-05-2024
42309,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,3000,2500,17-11-2023
42310,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,3000,2500,21-11-2024
42311,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,3000,2600,11-09-2022
42312,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,3500,3000,04-01-2022
42313,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,3500,3000,24-10-2021
42314,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2100,2500,2300,22-06-2020
42315,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2500,2800,2650,19-07-2019
42316,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2500,3500,3000,02-11-2024
42317,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,4000,3500,05-10-2022
42318,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,4000,3500,20-01-2023
42319,Shimoga,Shimoga,Tomato,Tomato,FAQ,600,1000,800,19-07-2022
42320,Shimoga,Shimoga,Tomato,Tomato,FAQ,600,1200,900,30-12-2024
42321,Shimoga,Shimoga,Tomato,Tomato,FAQ,600,1600,1200,01-01-2025
42322,Shimoga,Shimoga,Tomato,Tomato,FAQ,800,1000,900,05-03-2021
42323,Shimoga,Shimoga,Tomato,Tomato,FAQ,800,1000,900,07-09-2021
42324,Shimoga,Shimoga,Tomato,Tomato,FAQ,800,1000,900,09-04-2021
42325,Shimoga,Shimoga,Tomato,Tomato,FAQ,800,1000,900,21-09-2021
42326,Shimoga,Shimoga,Tomato,Tomato,FAQ,800,1000,900,24-05-2021
42327,Shimoga,Shimoga,Tomato,Tomato,FAQ,800,1200,1000,05-01-2023
42328,Shimoga,Shimoga,Tomato,Tomato,FAQ,800,1200,1000,11-01-2023
42329,Shimoga,Shimoga,Tomato,Tomato,FAQ,800,1600,1200,16-12-2024
42330,Shimoga,Shimoga,Tomato,Tomato,FAQ,800,1600,1200,17-01-2023
42331,Shimoga,Shimoga,Tomato,Tomato,FAQ,800,2400,1600,21-10-2022
42332,Shimoga,Shimoga,Tomato,Tomato,FAQ,1000,1000,1000,04-05-2020
42333,Shimoga,Shimoga,Tomato,Tomato,FAQ,1000,1000,1000,18-01-2021
42334,Shimoga,Shimoga,Tomato,Tomato,FAQ,1000,1000,1000,21-01-2021
42335,Shimoga,Shimoga,Tomato,Tomato,FAQ,1000,1500,1250,12-05-2021
42336,Shimoga,Shimoga,Tomato,Tomato,FAQ,1200,1200,1200,24-12-2020
42337,Shimoga,Shimoga,Tomato,Tomato,FAQ,1200,1600,1400,23-01-2024
42338,Shimoga,Shimoga,Tomato,Tomato,FAQ,1200,2000,1600,06-02-2024
42339,Shimoga,Shimoga,Tomato,Tomato,FAQ,1200,2000,1600,26-07-2024
42340,Shimoga,Shimoga,Tomato,Tomato,FAQ,1200,3200,2200,06-12-2024
42341,Shimoga,Shimoga,Tomato,Tomato,FAQ,1400,2000,1500,17-02-2021
42342,Shimoga,Shimoga,Tomato,Tomato,FAQ,1600,1600,1600,07-12-2020
42343,Shimoga,Shimoga,Tomato,Tomato,FAQ,1600,1600,1600,08-06-2020
42344,Shimoga,Shimoga,Tomato,Tomato,FAQ,1600,2000,1800,07-01-2022
42345,Shimoga,Shimoga,Tomato,Tomato,FAQ,1600,2000,1800,14-01-2022
42346,Shimoga,Shimoga,Tomato,Tomato,FAQ,1600,2800,2400,31-05-2024
42347,Shimoga,Shimoga,Tomato,Tomato,FAQ,2000,2000,2000,21-08-2020
42348,Shimoga,Shimoga,Tomato,Tomato,FAQ,2000,2000,2000,22-06-2020
42349,Shimoga,Shimoga,Tomato,Tomato,FAQ,2000,2000,2000,30-09-2020
42350,Shimoga,Shimoga,Tomato,Tomato,FAQ,2000,2400,2200,11-01-2022
42351,Shimoga,Shimoga,Tomato,Tomato,FAQ,2000,2800,2400,11-10-2022
42352,Shimoga,Shimoga,Tomato,Tomato,FAQ,2000,2800,2400,14-09-2022
42353,Shimoga,Shimoga,Tomato,Tomato,FAQ,2000,3200,2800,05-06-2024
42354,Shimoga,Shimoga,Tomato,Tomato,FAQ,2000,4000,3000,14-10-2024
42355,Shimoga,Shimoga,Tomato,Tomato,FAQ,2000,5600,4200,16-07-2024
42356,Shimoga,Shimoga,Tomato,Tomato,FAQ,2400,2400,2400,12-11-2020
42357,Shimoga,Shimoga,Tomato,Tomato,FAQ,2400,2400,2400,27-08-2020
42358,Shimoga,Shimoga,Tomato,Tomato,FAQ,2400,2400,2400,28-10-2020
42359,Shimoga,Shimoga,Tomato,Tomato,FAQ,2400,3000,2750,19-09-2024
42360,Shimoga,Shimoga,Tomato,Tomato,FAQ,2400,3200,2800,15-12-2021
42361,Shimoga,Shimoga,Tomato,Tomato,FAQ,3200,3600,3400,30-12-2021
42362,Shimoga,Shimoga,Tomato,Tomato,FAQ,3200,4000,3600,02-07-2024
42363,Shimoga,Shimoga,Tomato,Tomato,FAQ,3200,4000,3600,15-11-2021
42364,Shimoga,Shimoga,Tomato,Tomato,FAQ,3200,4800,3500,25-06-2024
42365,Shimoga,Shimoga,Tomato,Tomato,FAQ,3200,6800,5000,19-06-2024
42366,Shimoga,Shimoga,Tomato,Tomato,FAQ,3600,4000,3800,27-04-2022
42367,Shimoga,Shimoga,Tomato,Tomato,FAQ,4000,5000,4500,18-11-2021
42368,Shimoga,Shimoga,Tomato,Tomato,FAQ,4000,6000,5000,03-03-2022
42369,Shimoga,Shimoga,Tomato,Tomato,FAQ,4800,5200,5000,05-05-2022
42370,Shimoga,Shimoga,Tomato,Tomato,FAQ,4800,5600,5200,09-12-2021
42371,Shimoga,Shimoga,Tomato,Tomato,FAQ,6400,7200,6800,30-05-2022
42372,Shimoga,Shimoga,Tomato,Tomato,FAQ,7000,10000,8500,06-07-2023
42373,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,4000,3500,27-11-2024
42374,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,6000,5000,14-12-2021
42375,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3600,4000,3800,08-01-2019
42376,Bangalore,Ramanagara,Tomato,Tomato,FAQ,4000,4500,4250,31-05-2019
42377,Bangalore,Ramanagara,Tomato,Tomato,FAQ,4000,5500,5000,05-10-2024
42378,Bangalore,Ramanagara,Tomato,Tomato,FAQ,4000,6000,5000,10-08-2023
42379,Bangalore,Ramanagara,Tomato,Tomato,FAQ,4000,6000,5000,20-07-2024
42380,Bangalore,Ramanagara,Tomato,Tomato,FAQ,5000,6000,5500,26-06-2024
42381,Bangalore,Ramanagara,Tomato,Tomato,FAQ,5000,7000,6000,08-05-2022
42382,Bangalore,Ramanagara,Tomato,Tomato,FAQ,5000,7000,6000,11-05-2022
42383,Bangalore,Ramanagara,Tomato,Tomato,FAQ,5000,7000,6000,17-05-2022
42384,Bangalore,Ramanagara,Tomato,Tomato,FAQ,5000,7500,6000,10-12-2021
42385,Bangalore,Ramanagara,Tomato,Tomato,FAQ,5600,7200,6000,17-06-2024
42386,Bangalore,Ramanagara,Tomato,Tomato,FAQ,6000,8000,7000,30-06-2023
42387,Bangalore,Ramanagara,Tomato,Tomato,FAQ,6000,9000,8000,06-08-2023
42388,Bangalore,Ramanagara,Tomato,Tomato,FAQ,8000,9000,8500,19-06-2024
42389,Bangalore,Ramanagara,Tomato,Tomato,FAQ,9500,11500,10000,03-08-2023
42390,Bangalore,Ramanagara,Tomato,Tomato,Ref grade-1,1000,1800,1400,04-02-2025
42391,Haveri,Ranebennur,Tomato,Tomato,Medium,600,1200,1100,14-05-2020
42392,Haveri,Ranebennur,Tomato,Tomato,Medium,610,1210,1100,15-05-2020
42393,Haveri,Ranebennur,Tomato,Tomato,Medium,5400,6000,5700,01-08-2023
42394,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,01-04-2021
42395,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,01-01-2022
42396,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,02-06-2021
42397,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,05-11-2024
42398,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,05-10-2021
42399,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,07-10-2023
42400,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,09-01-2024
42401,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,09-07-2021
42402,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,09-11-2021
42403,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,10-05-2021
42404,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,10-11-2023
42405,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,15-04-2021
42406,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,15-11-2024
42407,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,16-01-2021
42408,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,16-09-2021
42409,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,17-01-2025
42410,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,17-09-2024
42411,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,18-12-2021
42412,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,19-02-2021
42413,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,23-02-2024
42414,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,25-06-2021
42415,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,25-03-2024
42416,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,27-02-2024
42417,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,27-01-2021
42418,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,28-02-2024
42419,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,29-08-2024
42420,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,29-03-2021
42421,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,30-06-2021
42422,Mysore,Santhesargur,Tomato,Tomato,FAQ,1660,1660,1660,05-06-2024
42423,Mysore,Santhesargur,Tomato,Tomato,FAQ,1660,1660,1660,07-11-2024
42424,Shimoga,Shimoga,Tomato,Tomato,FAQ,4,6,5,21-09-2023
42425,Shimoga,Shimoga,Tomato,Tomato,Ref grade-1,400,1600,800,31-01-2025
42426,Shimoga,Shimogga(Theertahalli),Tomato,Tomato,FAQ,600,600,600,03-12-2018
42427,Kolar,Srinivasapur,Tomato,Tomato,FAQ,66,226,100,29-04-2021
42428,Kolar,Srinivasapur,Tomato,Tomato,FAQ,66,326,200,15-05-2021
42429,Kolar,Srinivasapur,Tomato,Tomato,FAQ,133,300,167,26-03-2022
42430,Kolar,Srinivasapur,Tomato,Tomato,FAQ,133,333,233,19-03-2022
42431,Kolar,Srinivasapur,Tomato,Tomato,FAQ,133,467,333,14-03-2022
42432,Kolar,Srinivasapur,Tomato,Tomato,FAQ,133,667,333,07-04-2022
42433,Kolar,Srinivasapur,Tomato,Tomato,FAQ,133,1130,533,02-02-2019
42434,Kolar,Srinivasapur,Tomato,Tomato,FAQ,134,1066,400,01-11-2018
42435,Kolar,Srinivasapur,Tomato,Tomato,FAQ,166,800,366,29-08-2018
42436,Kolar,Srinivasapur,Tomato,Tomato,FAQ,166,934,400,13-10-2018
42437,Kolar,Srinivasapur,Tomato,Tomato,FAQ,166,1000,433,07-08-2018
42438,Kolar,Srinivasapur,Tomato,Tomato,FAQ,200,367,266,23-04-2020
42439,Kolar,Srinivasapur,Tomato,Tomato,FAQ,200,373,267,04-05-2020
42440,Kolar,Srinivasapur,Tomato,Tomato,FAQ,200,400,267,26-04-2023
42441,Kolar,Srinivasapur,Tomato,Tomato,FAQ,200,400,334,09-04-2020
42442,Kolar,Srinivasapur,Tomato,Tomato,FAQ,200,407,300,16-05-2020
42443,Kolar,Srinivasapur,Tomato,Tomato,FAQ,200,467,333,01-04-2021
42444,Kolar,Srinivasapur,Tomato,Tomato,FAQ,200,533,333,19-09-2021
42445,Kolar,Srinivasapur,Tomato,Tomato,FAQ,200,600,333,31-03-2021
42446,Kolar,Srinivasapur,Tomato,Tomato,FAQ,200,600,400,14-04-2021
42447,Kolar,Srinivasapur,Tomato,Tomato,FAQ,200,666,367,05-03-2020
42448,Kolar,Srinivasapur,Tomato,Tomato,FAQ,200,666,400,17-09-2021
42449,Kolar,Srinivasapur,Tomato,Tomato,FAQ,200,666,533,13-09-2021
42450,Kolar,Srinivasapur,Tomato,Tomato,FAQ,200,767,467,13-02-2020
42451,Kolar,Srinivasapur,Tomato,Tomato,FAQ,200,866,400,01-09-2018
42452,Kolar,Srinivasapur,Tomato,Tomato,FAQ,200,933,500,06-12-2018
42453,Kolar,Srinivasapur,Tomato,Tomato,FAQ,200,966,466,11-08-2018
42454,Kolar,Srinivasapur,Tomato,Tomato,FAQ,200,1000,533,28-01-2020
42455,Kolar,Srinivasapur,Tomato,Tomato,FAQ,200,1033,493,17-02-2020
42456,Kolar,Srinivasapur,Tomato,Tomato,FAQ,200,1133,567,07-12-2018
42457,Kolar,Srinivasapur,Tomato,Tomato,FAQ,200,1133,866,16-06-2021
42458,Kolar,Srinivasapur,Tomato,Tomato,FAQ,200,1166,600,24-12-2018
42459,Kolar,Srinivasapur,Tomato,Tomato,FAQ,200,1300,566,23-10-2018
42460,Kolar,Srinivasapur,Tomato,Tomato,FAQ,200,1533,867,07-08-2021
42461,Kolar,Srinivasapur,Tomato,Tomato,FAQ,266,1400,666,28-10-2018
42462,Kolar,Srinivasapur,Tomato,Tomato,FAQ,267,467,333,09-03-2022
42463,Kolar,Srinivasapur,Tomato,Tomato,FAQ,267,533,333,28-02-2022
42464,Kolar,Srinivasapur,Tomato,Tomato,FAQ,267,867,667,28-09-2021
42465,Kolar,Srinivasapur,Tomato,Tomato,FAQ,267,967,533,21-02-2019
42466,Kolar,Srinivasapur,Tomato,Tomato,FAQ,267,1067,667,18-08-2022
42467,Kolar,Srinivasapur,Tomato,Tomato,FAQ,267,1200,800,09-07-2021
42468,Kolar,Srinivasapur,Tomato,Tomato,FAQ,267,1267,567,01-02-2020
42469,Kolar,Srinivasapur,Tomato,Tomato,FAQ,267,1333,800,01-10-2021
42470,Kolar,Srinivasapur,Tomato,Tomato,FAQ,267,1333,800,16-08-2022
42471,Kolar,Srinivasapur,Tomato,Tomato,FAQ,267,1467,867,18-07-2021
42472,Kolar,Srinivasapur,Tomato,Tomato,FAQ,267,1533,900,24-08-2019
42473,Kolar,Srinivasapur,Tomato,Tomato,FAQ,267,1667,567,29-12-2019
42474,Kolar,Srinivasapur,Tomato,Tomato,FAQ,300,1000,533,25-02-2019
42475,Kolar,Srinivasapur,Tomato,Tomato,FAQ,333,533,433,04-03-2022
42476,Kolar,Srinivasapur,Tomato,Tomato,FAQ,333,667,533,28-03-2021
42477,Kolar,Srinivasapur,Tomato,Tomato,FAQ,333,733,467,08-03-2021
42478,Kolar,Srinivasapur,Tomato,Tomato,FAQ,333,867,733,25-05-2025
42479,Shimoga,Shimoga,Tomato,Tomato,FAQ,6,20,13,10-11-2023
42480,Shimoga,Shimoga,Tomato,Tomato,FAQ,12,20,16,08-12-2023
42481,Shimoga,Shimoga,Tomato,Tomato,FAQ,200,400,300,02-12-2022
42482,Shimoga,Shimoga,Tomato,Tomato,FAQ,400,600,500,10-08-2022
42483,Shimoga,Shimoga,Tomato,Tomato,FAQ,400,600,500,11-03-2022
42484,Shimoga,Shimoga,Tomato,Tomato,FAQ,400,600,500,24-11-2022
42485,Shimoga,Shimoga,Tomato,Tomato,FAQ,400,600,500,30-11-2022
42486,Shimoga,Shimoga,Tomato,Tomato,FAQ,400,800,600,04-08-2022
42487,Shimoga,Shimoga,Tomato,Tomato,FAQ,400,800,600,13-03-2025
42488,Shimoga,Shimoga,Tomato,Tomato,FAQ,400,800,600,14-07-2022
42489,Shimoga,Shimoga,Tomato,Tomato,FAQ,400,800,600,14-03-2024
42490,Shimoga,Shimoga,Tomato,Tomato,FAQ,400,800,600,15-04-2025
42491,Shimoga,Shimoga,Tomato,Tomato,FAQ,400,800,600,16-04-2025
42492,Shimoga,Shimoga,Tomato,Tomato,FAQ,400,800,600,21-03-2025
42493,Shimoga,Shimoga,Tomato,Tomato,FAQ,400,800,600,30-08-2024
42494,Shimoga,Shimoga,Tomato,Tomato,FAQ,400,1000,700,09-04-2025
42495,Shimoga,Shimoga,Tomato,Tomato,FAQ,400,1200,800,01-02-2023
42496,Shimoga,Shimoga,Tomato,Tomato,FAQ,400,1200,800,10-01-2025
42497,Shimoga,Shimoga,Tomato,Tomato,FAQ,400,1200,800,11-04-2025
42498,Shimoga,Shimoga,Tomato,Tomato,FAQ,400,1200,800,23-05-2023
42499,Shimoga,Shimoga,Tomato,Tomato,FAQ,400,1400,800,17-03-2023
42500,Shimoga,Shimoga,Tomato,Tomato,FAQ,400,1400,900,27-05-2025
42501,Shimoga,Shimoga,Tomato,Tomato,FAQ,400,1600,800,28-01-2025
42502,Shimoga,Shimoga,Tomato,Tomato,FAQ,400,1600,1500,30-08-2023
42503,Shimoga,Shimoga,Tomato,Tomato,FAQ,600,800,700,17-08-2022
42504,Shimoga,Shimoga,Tomato,Tomato,FAQ,600,800,700,26-03-2021
42505,Shimoga,Shimoga,Tomato,Tomato,FAQ,600,1000,800,09-06-2021
42506,Shimoga,Shimoga,Tomato,Tomato,FAQ,800,1000,900,03-05-2021
42507,Shimoga,Shimoga,Tomato,Tomato,FAQ,800,1000,900,05-05-2021
42508,Shimoga,Shimoga,Tomato,Tomato,FAQ,800,1000,900,15-06-2021
42509,Shimoga,Shimoga,Tomato,Tomato,FAQ,800,1000,900,17-03-2021
42510,Shimoga,Shimoga,Tomato,Tomato,FAQ,800,1000,900,18-06-2021
42511,Shimoga,Shimoga,Tomato,Tomato,FAQ,800,1000,900,25-05-2021
42512,Shimoga,Shimoga,Tomato,Tomato,FAQ,800,1000,900,27-07-2021
42513,Shimoga,Shimoga,Tomato,Tomato,FAQ,800,1000,900,28-06-2021
42514,Shimoga,Shimoga,Tomato,Tomato,FAQ,800,1400,1000,15-05-2023
42515,Shimoga,Shimoga,Tomato,Tomato,FAQ,800,1600,1200,10-03-2023
42516,Shimoga,Shimoga,Tomato,Tomato,FAQ,800,2000,1400,07-11-2024
42517,Shimoga,Shimoga,Tomato,Tomato,FAQ,1000,1000,1000,07-01-2021
42518,Shimoga,Shimoga,Tomato,Tomato,FAQ,1000,1000,1000,31-07-2020
42519,Shimoga,Shimoga,Tomato,Tomato,FAQ,1000,1200,1100,15-03-2023
42520,Shimoga,Shimoga,Tomato,Tomato,FAQ,1000,1200,1100,19-01-2022
42521,Shimoga,Shimoga,Tomato,Tomato,FAQ,1000,1200,1100,27-04-2021
42522,Shimoga,Shimoga,Tomato,Tomato,FAQ,1000,1400,1200,12-04-2022
42523,Shimoga,Shimoga,Tomato,Tomato,FAQ,1000,1400,1200,28-07-2021
42524,Shimoga,Shimoga,Tomato,Tomato,FAQ,1000,1600,1300,05-09-2022
42525,Shimoga,Shimoga,Tomato,Tomato,FAQ,1000,1600,1300,29-01-2024
42526,Shimoga,Shimoga,Tomato,Tomato,FAQ,1200,2000,1600,15-05-2024
42527,Shimoga,Shimoga,Tomato,Tomato,FAQ,1200,2400,1800,23-08-2023
42528,Shimoga,Shimoga,Tomato,Tomato,FAQ,1400,1600,1500,21-03-2024
42529,Shimoga,Shimoga,Tomato,Tomato,FAQ,1600,1600,1600,02-12-2020
42530,Shimoga,Shimoga,Tomato,Tomato,FAQ,1600,1600,1600,10-08-2020
42531,Shimoga,Shimoga,Tomato,Tomato,FAQ,1600,1600,1600,11-12-2020
42532,Shimoga,Shimoga,Tomato,Tomato,FAQ,1600,1600,1600,17-08-2020
42533,Kolar,Srinivasapur,Tomato,Tomato,FAQ,333,1000,666,25-03-2023
42534,Kolar,Srinivasapur,Tomato,Tomato,FAQ,333,1067,533,22-09-2019
42535,Kolar,Srinivasapur,Tomato,Tomato,FAQ,333,1133,666,06-12-2022
42536,Kolar,Srinivasapur,Tomato,Tomato,FAQ,333,1267,800,04-02-2022
42537,Kolar,Srinivasapur,Tomato,Tomato,FAQ,333,1333,600,13-01-2021
42538,Kolar,Srinivasapur,Tomato,Tomato,FAQ,333,1333,666,15-11-2022
42539,Kolar,Srinivasapur,Tomato,Tomato,FAQ,333,1334,767,23-08-2019
42540,Kolar,Srinivasapur,Tomato,Tomato,FAQ,333,1533,1200,17-07-2021
42541,Kolar,Srinivasapur,Tomato,Tomato,FAQ,333,1700,1000,04-12-2018
42542,Kolar,Srinivasapur,Tomato,Tomato,FAQ,333,1933,733,24-01-2023
42543,Kolar,Srinivasapur,Tomato,Tomato,FAQ,333,1933,1133,27-01-2021
42544,Kolar,Srinivasapur,Tomato,Tomato,FAQ,333,2000,1267,24-01-2021
42545,Kolar,Srinivasapur,Tomato,Tomato,FAQ,333,2066,733,14-12-2022
42546,Kolar,Srinivasapur,Tomato,Tomato,FAQ,333,2067,867,05-01-2020
42547,Kolar,Srinivasapur,Tomato,Tomato,FAQ,333,2533,1467,19-10-2021
42548,Kolar,Srinivasapur,Tomato,Tomato,FAQ,333,2633,1200,30-09-2019
42549,Kolar,Srinivasapur,Tomato,Tomato,FAQ,333,2733,1533,19-11-2023
42550,Kolar,Srinivasapur,Tomato,Tomato,FAQ,333,3000,2267,05-10-2021
42551,Kolar,Srinivasapur,Tomato,Tomato,FAQ,366,2333,1667,13-01-2023
42552,Kolar,Srinivasapur,Tomato,Tomato,FAQ,400,1067,533,30-08-2024
42553,Kolar,Srinivasapur,Tomato,Tomato,FAQ,400,1133,667,02-03-2019
42554,Kolar,Srinivasapur,Tomato,Tomato,FAQ,400,1133,800,14-07-2022
42555,Kolar,Srinivasapur,Tomato,Tomato,FAQ,400,1667,933,19-03-2024
42556,Kolar,Srinivasapur,Tomato,Tomato,FAQ,400,1867,933,17-03-2024
42557,Kolar,Srinivasapur,Tomato,Tomato,FAQ,400,1867,933,22-10-2019
42558,Kolar,Srinivasapur,Tomato,Tomato,FAQ,400,2333,1333,01-11-2019
42559,Kolar,Srinivasapur,Tomato,Tomato,FAQ,400,2600,1667,22-10-2021
42560,Kolar,Srinivasapur,Tomato,Tomato,FAQ,400,2667,1733,04-09-2022
42561,Kolar,Srinivasapur,Tomato,Tomato,FAQ,400,2700,1533,13-08-2020
42562,Kolar,Srinivasapur,Tomato,Tomato,FAQ,433,1200,933,23-03-2023
42563,Kolar,Srinivasapur,Tomato,Tomato,FAQ,467,600,533,13-01-2025
42564,Kolar,Srinivasapur,Tomato,Tomato,FAQ,467,1733,1200,02-02-2021
42565,Kolar,Srinivasapur,Tomato,Tomato,FAQ,467,2133,1000,19-10-2019
42566,Kolar,Srinivasapur,Tomato,Tomato,FAQ,467,2200,1600,20-10-2021
42567,Kolar,Srinivasapur,Tomato,Tomato,FAQ,467,2533,1600,07-09-2022
42568,Kolar,Srinivasapur,Tomato,Tomato,FAQ,467,3067,2053,25-09-2020
42569,Kolar,Srinivasapur,Tomato,Tomato,FAQ,533,800,667,10-01-2025
42570,Kolar,Srinivasapur,Tomato,Tomato,FAQ,533,1133,933,18-04-2024
42571,Kolar,Srinivasapur,Tomato,Tomato,FAQ,533,2000,1233,12-11-2019
42572,Kolar,Srinivasapur,Tomato,Tomato,FAQ,533,2267,1200,07-04-2024
42573,Kolar,Srinivasapur,Tomato,Tomato,FAQ,533,2533,933,15-10-2019
42574,Kolar,Srinivasapur,Tomato,Tomato,FAQ,533,2533,1800,06-11-2023
42575,Kolar,Srinivasapur,Tomato,Tomato,FAQ,533,2533,1867,22-10-2022
42576,Kolar,Srinivasapur,Tomato,Tomato,FAQ,533,2667,1333,11-09-2022
42577,Kolar,Srinivasapur,Tomato,Tomato,FAQ,600,1333,800,16-06-2018
42578,Kolar,Srinivasapur,Tomato,Tomato,FAQ,600,1333,1000,04-01-2021
42579,Kolar,Srinivasapur,Tomato,Tomato,FAQ,600,1734,1200,13-11-2020
42580,Kolar,Srinivasapur,Tomato,Tomato,FAQ,666,1933,866,13-08-2024
42581,Kolar,Srinivasapur,Tomato,Tomato,FAQ,666,2133,1866,01-04-2024
42582,Kolar,Srinivasapur,Tomato,Tomato,FAQ,666,2533,1333,03-12-2023
42583,Kolar,Srinivasapur,Tomato,Tomato,FAQ,667,2000,1400,08-04-2024
