Sl No,District,Market,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Date
40338,Kolar,Kolar,Tomato,Tomato,FAQ,300,670,470,2023-05-05
40339,Kolar,Kolar,Tomato,Tomato,FAQ,300,700,500,2020-05-15
40340,Kolar,Kolar,Tomato,Tomato,FAQ,300,730,470,2023-04-05
40341,Kolar,Kolar,Tomato,Tomato,FAQ,300,766,513,2018-08-26
40342,Kolar,Kolar,Tomato,Tomato,FAQ,300,767,500,2020-05-26
40343,Kolar,Kolar,Tomato,Tomato,FAQ,300,800,530,2023-05-06
40344,Kolar,Kolar,Tomato,Tomato,FAQ,300,800,533,2021-04-02
40345,Kolar,Kolar,Tomato,Tomato,FAQ,300,860,460,2025-04-24
40346,Kolar,Kolar,Tomato,Tomato,FAQ,300,860,530,2025-05-01
40347,Kolar,Kolar,Tomato,Tomato,FAQ,300,860,600,2025-05-11
40348,Kolar,Kolar,Tomato,Tomato,FAQ,300,867,567,2021-03-27
40349,Kolar,Kolar,Tomato,Tomato,FAQ,300,867,567,2021-03-29
40350,Kolar,Kolar,Tomato,Tomato,FAQ,300,930,460,2025-04-15
40351,Kolar,Kolar,Tomato,Tomato,FAQ,300,1000,530,2025-04-21
40352,Kolar,Kolar,Tomato,Tomato,FAQ,300,1000,670,2024-03-01
40353,Kolar,Kolar,Tomato,Tomato,FAQ,300,1070,670,2023-10-03
40354,Kolar,Kolar,Tomato,Tomato,FAQ,300,1167,733,2019-02-04
40355,Kolar,Kolar,Tomato,Tomato,FAQ,300,1167,734,2018-08-08
40356,Kolar,Kolar,Tomato,Tomato,FAQ,300,1167,887,2018-06-24
40357,Kolar,Kolar,Tomato,Tomato,FAQ,300,1200,600,2025-02-21
40358,Kolar,Kolar,Tomato,Tomato,FAQ,300,1200,660,2025-03-01
40359,Kolar,Kolar,Tomato,Tomato,FAQ,300,1200,660,2025-01-11
40360,Kolar,Kolar,Tomato,Tomato,FAQ,300,1330,670,2025-02-12
40361,Kolar,Kolar,Tomato,Tomato,FAQ,300,1367,1000,2018-12-21
40362,Kolar,Kolar,Tomato,Tomato,FAQ,300,1460,800,2024-02-19
40363,Kolar,Kolar,Tomato,Tomato,FAQ,300,1660,1060,2024-12-23
40364,Bangalore,Ramanagara,Tomato,Tomato,FAQ,800,1250,1000,2023-03-17
40365,Bangalore,Ramanagara,Tomato,Tomato,FAQ,800,1250,1000,2021-07-27
40366,Bangalore,Ramanagara,Tomato,Tomato,FAQ,800,1300,1000,2025-05-01
40367,Bangalore,Ramanagara,Tomato,Tomato,FAQ,800,1300,1000,2023-10-15
40368,Bangalore,Ramanagara,Tomato,Tomato,FAQ,800,1300,1000,2024-08-19
40369,Bangalore,Ramanagara,Tomato,Tomato,FAQ,800,1300,1000,2025-02-22
40370,Bangalore,Ramanagara,Tomato,Tomato,FAQ,800,1300,1100,2025-04-29
40371,Bangalore,Ramanagara,Tomato,Tomato,FAQ,800,1500,1200,2023-01-04
40372,Bangalore,Ramanagara,Tomato,Tomato,FAQ,900,1100,1000,2019-03-16
40373,Bangalore,Ramanagara,Tomato,Tomato,FAQ,900,1100,1000,2019-03-28
40374,Bangalore,Ramanagara,Tomato,Tomato,FAQ,900,1500,1300,2023-10-27
40375,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1200,1100,2020-08-03
40376,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1200,1100,2019-02-07
40377,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1300,1200,2020-07-31
40378,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1400,1200,2025-01-03
40379,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1400,1200,2018-06-13
40380,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1400,1200,2019-08-17
40381,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1400,1200,2019-12-23
40382,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1500,1200,2020-12-07
40383,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1500,1200,2020-12-16
40384,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1500,1200,2020-07-29
40385,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1500,1300,2021-09-11
40386,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1600,1300,2020-06-04
40387,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1600,1300,2024-03-18
40388,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1600,1400,2023-01-05
40389,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1600,1400,2025-05-14
40390,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1800,1500,2024-09-06
40391,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,1800,1500,2023-08-30
40392,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,2000,1500,2022-04-13
40393,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1000,2000,1500,2024-09-13
40394,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1100,1300,1200,2018-06-14
40395,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1200,1600,1400,2025-05-13
40396,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1200,1600,1500,2021-07-20
40397,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1200,1800,1600,2025-02-10
40398,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1200,2000,1600,2024-12-23
40399,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1300,1500,1400,2018-11-27
40400,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1300,1900,1500,2021-02-08
40401,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1400,1600,1500,2019-10-02
40402,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1400,1600,1500,2018-12-04
40403,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,1700,1600,2020-01-17
40404,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,1800,1650,2020-03-26
40405,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,2500,2000,2024-01-03
40406,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,2500,2000,2024-04-15
40407,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1600,1800,1700,2019-01-04
40408,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1600,2000,1800,2020-10-26
40409,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1600,2000,1800,2019-11-27
40410,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1900,2500,2200,2021-02-17
40411,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,2700,2500,2022-09-23
40412,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,2750,2500,2022-09-27
40413,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,2800,2500,2021-10-03
40414,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,3000,2500,2024-04-07
40415,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,3000,2500,2024-04-08
40416,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,3000,2500,2023-02-13
40417,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,3000,2500,2024-05-13
40418,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,3000,2500,2021-10-22
40419,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,3000,2500,2024-04-30
40420,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,3000,2600,2022-09-04
40421,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,3200,2500,2023-11-04
40422,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,3200,2500,2023-11-27
40423,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,3250,3000,2022-09-29
40424,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,3300,2500,2024-04-27
40425,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,3500,3000,2024-05-19
40426,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,3500,3000,2024-11-26
40427,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,4000,3000,2021-10-21
40428,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,4000,3000,2024-05-31
40429,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2400,2600,2500,2019-10-30
40430,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2500,2700,2600,2019-01-05
40431,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2500,2800,2600,2020-09-20
40432,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2500,3500,3000,2024-06-02
40433,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2500,3500,3000,2020-09-09
40434,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2500,3500,3000,2023-11-16
40435,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2500,3500,3000,2023-01-18
40436,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2500,3500,3000,2022-10-19
40437,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2500,3500,3000,2024-09-27
40438,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2500,3500,3000,2024-04-29
40439,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2500,3700,3200,2023-11-24
40440,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2500,4000,3000,2021-11-03
40441,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,3200,3100,2019-01-07
40442,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,3200,3100,2019-01-14
40443,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,3200,3100,2019-06-22
40444,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,3500,3250,2020-09-07
40445,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,4000,3500,2022-10-02
40446,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,4000,3600,2020-09-15
40447,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,4250,3800,2022-10-06
40448,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,5000,4000,2021-10-08
40449,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,5000,4000,2024-07-22
40450,Bangalore,Ramanagara,Tomato,Tomato,FAQ,4000,7000,6000,2021-12-27
40451,Bangalore,Ramanagara,Tomato,Tomato,FAQ,4100,4500,4300,2019-06-02
40452,Bangalore,Ramanagara,Tomato,Tomato,FAQ,5000,8000,7000,2021-12-11
40453,Bangalore,Ramanagara,Tomato,Tomato,FAQ,7000,9000,8000,2023-07-11
40454,Bangalore,Ramanagara,Tomato,Tomato,FAQ,8000,10000,9000,2023-07-14
40455,Bangalore,Ramanagara,Tomato,Tomato,FAQ,10000,12000,11000,2023-08-01
40456,Bangalore,Ramanagara,Tomato,Tomato,Ref grade-1,1000,1800,1400,2025-02-02
40457,Bangalore,Ramanagara,Tomato,Tomato,Ref grade-1,1200,1800,1500,2025-02-06
40458,Bangalore,Ramanagara,Tomato,Tomato,Ref grade-1,1500,2000,1800,2025-01-31
40459,Haveri,Ranebennur,Tomato,Tomato,Medium,300,400,350,2020-04-06
40460,Haveri,Ranebennur,Tomato,Tomato,Medium,310,400,390,2023-10-26
40461,Haveri,Ranebennur,Tomato,Tomato,Medium,620,1200,1120,2020-05-19
40462,Hassan,Sakaleshpura,Tomato,Tomato,FAQ,1670,1670,1670,2019-08-16
40463,Mysore,Santhesargur,Tomato,Tomato,FAQ,1106,1383,1106,2025-02-24
40464,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,2021-12-03
40465,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,2021-08-04
40466,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1200,2300,2000,2024-02-11
40467,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1300,1500,1400,2020-01-03
40468,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1300,1500,1400,2020-01-04
40469,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1300,1500,1400,2019-08-08
40470,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1300,1500,1400,2020-10-29
40471,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1300,1500,1400,2019-12-30
40472,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1300,1750,1500,2024-03-25
40473,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1400,1600,1500,2020-01-01
40474,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1400,1600,1500,2020-08-06
40475,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1400,1600,1500,2019-10-10
40476,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1400,1600,1500,2019-11-13
40477,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1400,1600,1500,2020-11-20
40478,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,1800,1700,2019-12-05
40479,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,2000,1700,2020-06-20
40480,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,2000,1750,2020-10-04
40481,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,2000,1750,2019-04-10
40482,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,2000,1750,2019-01-26
40483,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,2000,1750,2019-07-29
40484,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,2000,1800,2023-12-18
40485,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1500,2500,2000,2024-05-10
40486,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1600,2000,1800,2018-06-19
40487,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1600,2000,1800,2019-07-30
40488,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1600,2300,2000,2023-12-28
40489,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1800,2200,2000,2020-10-22
40490,Bangalore,Ramanagara,Tomato,Tomato,FAQ,1800,2500,2000,2023-02-23
40491,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,2500,2200,2020-10-12
40492,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,2500,2250,2019-11-05
40493,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,2500,2250,2024-01-07
40494,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,2500,2300,2019-12-06
40495,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,2500,2300,2021-02-15
40496,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,2600,2400,2024-04-23
40497,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,2800,2400,2020-07-18
40498,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,3000,2500,2023-06-02
40499,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,3000,2500,2024-05-12
40500,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,3000,2500,2024-09-26
40501,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,3000,2500,2020-08-29
40502,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,3000,2500,2024-10-29
40503,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,3000,2500,2023-11-30
40504,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,4000,3000,2022-09-16
40505,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2400,2600,2500,2019-10-26
40506,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2400,3200,2800,2022-09-06
40507,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2500,3000,2750,2019-04-19
40508,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2500,3200,2800,2020-07-11
40509,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2500,3200,3000,2023-06-11
40510,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2500,3300,3000,2020-06-26
40511,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2500,3500,3000,2024-11-03
40512,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2500,3500,3000,2023-02-20
40513,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2500,3500,3000,2024-09-25
40514,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2800,3000,2900,2019-05-15
40515,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,3300,3150,2019-05-04
40516,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,3300,3150,2019-01-09
40517,Kolar,Kolar,Tomato,Tomato,FAQ,300,1670,800,2024-03-16
40518,Kolar,Kolar,Tomato,Tomato,FAQ,300,2130,1330,2024-11-06
40519,Kolar,Kolar,Tomato,Tomato,FAQ,330,670,470,2022-02-20
40520,Kolar,Kolar,Tomato,Tomato,FAQ,330,670,470,2022-02-23
40521,Kolar,Kolar,Tomato,Tomato,FAQ,330,870,600,2022-02-11
40522,Kolar,Kolar,Tomato,Tomato,FAQ,330,870,600,2022-02-12
40523,Kolar,Kolar,Tomato,Tomato,FAQ,330,1000,600,2025-04-20
40524,Kolar,Kolar,Tomato,Tomato,FAQ,330,1200,530,2023-01-05
40525,Kolar,Kolar,Tomato,Tomato,FAQ,330,1200,670,2023-05-24
40526,Kolar,Kolar,Tomato,Tomato,FAQ,330,1200,730,2023-09-25
40527,Kolar,Kolar,Tomato,Tomato,FAQ,330,1330,660,2025-01-04
40528,Kolar,Kolar,Tomato,Tomato,FAQ,330,1330,670,2022-12-04
40529,Kolar,Kolar,Tomato,Tomato,FAQ,330,1330,670,2023-10-17
40530,Kolar,Kolar,Tomato,Tomato,FAQ,330,1330,800,2022-12-20
40531,Kolar,Kolar,Tomato,Tomato,FAQ,330,1460,670,2025-05-21
40532,Kolar,Kolar,Tomato,Tomato,FAQ,330,1500,660,2025-05-30
40533,Kolar,Kolar,Tomato,Tomato,FAQ,330,1530,800,2025-01-27
40534,Kolar,Kolar,Tomato,Tomato,FAQ,330,1530,870,2024-03-04
40535,Kolar,Kolar,Tomato,Tomato,FAQ,330,1660,930,2024-12-16
40536,Kolar,Kolar,Tomato,Tomato,FAQ,330,1660,1060,2024-12-13
40537,Kolar,Kolar,Tomato,Tomato,FAQ,330,1670,1000,2023-12-15
40538,Kolar,Kolar,Tomato,Tomato,FAQ,330,1800,1000,2024-01-12
40539,Kolar,Kolar,Tomato,Tomato,FAQ,330,1860,600,2021-09-26
40540,Kolar,Kolar,Tomato,Tomato,FAQ,330,1860,800,2021-09-23
40541,Kolar,Kolar,Tomato,Tomato,FAQ,330,2000,660,2021-07-28
40542,Kolar,Kolar,Tomato,Tomato,FAQ,330,2000,1000,2024-04-06
40543,Kolar,Kolar,Tomato,Tomato,FAQ,330,2000,1130,2022-10-30
40544,Kolar,Kolar,Tomato,Tomato,FAQ,330,2000,1200,2023-12-26
40545,Kolar,Kolar,Tomato,Tomato,FAQ,330,2000,1200,2024-03-31
40546,Kolar,Kolar,Tomato,Tomato,FAQ,330,2130,1000,2023-05-30
40547,Kolar,Kolar,Tomato,Tomato,FAQ,330,2330,1130,2023-11-01
40548,Kolar,Kolar,Tomato,Tomato,FAQ,330,2330,1330,2024-09-08
40549,Kolar,Kolar,Tomato,Tomato,FAQ,330,2530,1400,2024-09-04
40550,Kolar,Kolar,Tomato,Tomato,FAQ,330,2670,1200,2022-09-10
40551,Kolar,Kolar,Tomato,Tomato,FAQ,330,2670,1330,2023-11-06
40552,Kolar,Kolar,Tomato,Tomato,FAQ,330,2670,1330,2024-07-31
40553,Kolar,Kolar,Tomato,Tomato,FAQ,330,2670,1400,2024-01-02
40554,Kolar,Kolar,Tomato,Tomato,FAQ,330,3660,1330,2021-10-15
40555,Kolar,Kolar,Tomato,Tomato,FAQ,330,4000,2000,2024-10-26
40556,Kolar,Kolar,Tomato,Tomato,FAQ,330,4530,1660,2021-11-05
40557,Kolar,Kolar,Tomato,Tomato,FAQ,333,667,500,2020-03-08
40558,Kolar,Kolar,Tomato,Tomato,FAQ,333,867,533,2020-03-18
40559,Kolar,Kolar,Tomato,Tomato,FAQ,333,933,633,2020-02-05
40560,Kolar,Kolar,Tomato,Tomato,FAQ,333,1000,667,2021-02-24
40561,Kolar,Kolar,Tomato,Tomato,FAQ,333,1100,667,2021-01-11
40562,Kolar,Kolar,Tomato,Tomato,FAQ,333,1133,667,2020-12-17
40563,Kolar,Kolar,Tomato,Tomato,FAQ,333,1200,613,2020-02-01
40564,Kolar,Kolar,Tomato,Tomato,FAQ,333,1200,733,2020-02-18
40565,Kolar,Kolar,Tomato,Tomato,FAQ,333,1733,933,2020-01-10
40566,Kolar,Kolar,Tomato,Tomato,FAQ,333,2000,1167,2019-04-09
40567,Kolar,Kolar,Tomato,Tomato,FAQ,333,2000,1167,2019-08-13
40568,Kolar,Kolar,Tomato,Tomato,FAQ,333,2133,1120,2020-01-19
40569,Kolar,Kolar,Tomato,Tomato,FAQ,333,2667,1333,2020-08-04
40570,Kolar,Kolar,Tomato,Tomato,FAQ,333,2667,1333,2020-08-05
40571,Kolar,Kolar,Tomato,Tomato,FAQ,334,667,500,2018-09-18
40572,Kolar,Kolar,Tomato,Tomato,FAQ,334,800,567,2018-09-19
40573,Kolar,Kolar,Tomato,Tomato,FAQ,334,867,600,2018-11-07
40574,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,3000,2500,2022-01-07
40575,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,3000,2500,2022-01-08
40576,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,3000,2500,2024-05-16
40577,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,3000,2500,2023-08-21
40578,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,3000,2500,2021-10-23
40579,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,3000,2500,2024-07-26
40580,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2000,3500,3000,2022-09-30
40581,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2500,2700,2600,2019-01-17
40582,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2500,3300,3000,2020-09-11
40583,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2500,3500,3000,2022-10-18
40584,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2500,3500,3000,2023-11-25
40585,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2800,3000,2900,2019-05-10
40586,Bangalore,Ramanagara,Tomato,Tomato,FAQ,2800,4000,3500,2022-04-27
40587,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,3500,3250,2019-06-08
40588,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,4200,3500,2024-05-22
40589,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,5000,4000,2022-06-02
40590,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3500,4500,4000,2024-07-03
40591,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3500,5500,4500,2022-06-07
40592,Bangalore,Ramanagara,Tomato,Tomato,FAQ,4000,5000,4500,2024-06-08
40593,Bangalore,Ramanagara,Tomato,Tomato,FAQ,4000,5000,4500,2024-10-08
40594,Bangalore,Ramanagara,Tomato,Tomato,FAQ,4000,6000,5000,2024-06-14
40595,Bangalore,Ramanagara,Tomato,Tomato,FAQ,4000,6500,5000,2021-11-14
40596,Bangalore,Ramanagara,Tomato,Tomato,FAQ,5000,6000,5500,2024-07-18
40597,Bangalore,Ramanagara,Tomato,Tomato,FAQ,5000,7000,6000,2021-11-19
40598,Bangalore,Ramanagara,Tomato,Tomato,FAQ,5000,8000,7000,2021-12-04
40599,Bangalore,Ramanagara,Tomato,Tomato,FAQ,7000,9000,8000,2023-07-05
40600,Bangalore,Ramanagara,Tomato,Tomato,FAQ,7000,9000,8000,2023-07-06
40601,Bangalore,Ramanagara,Tomato,Tomato,FAQ,7000,9000,8000,2023-07-09
40602,Bangalore,Ramanagara,Tomato,Tomato,FAQ,7000,9000,8000,2023-07-24
40603,Bangalore,Ramanagara,Tomato,Tomato,FAQ,8000,10000,9000,2023-07-04
40604,Bangalore,Ramanagara,Tomato,Tomato,FAQ,8000,10000,9000,2023-07-17
40605,Haveri,Ranebennur,Tomato,Hybrid,Medium,7500,8000,7900,2023-07-18
40606,Haveri,Ranebennur,Tomato,Tomato,Medium,300,500,400,2023-10-21
40607,Haveri,Ranebennur,Tomato,Tomato,Medium,310,450,420,2023-10-25
40608,Haveri,Ranebennur,Tomato,Tomato,Medium,350,450,410,2023-10-22
40609,Haveri,Ranebennur,Tomato,Tomato,Medium,500,700,600,2023-09-22
40610,Haveri,Ranebennur,Tomato,Tomato,Medium,500,1400,1300,2020-06-05
40611,Haveri,Ranebennur,Tomato,Tomato,Medium,550,1150,1030,2020-05-23
40612,Mysore,Santhesargur,Tomato,Hybrid,FAQ,1660,1660,1660,2024-05-22
40613,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,2021-10-01
40614,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,2021-02-03
40615,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,2021-11-06
40616,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,2024-02-08
40617,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,2025-01-09
40618,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,2025-01-10
40619,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,2021-06-10
40620,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,2025-02-11
40621,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,2024-03-12
40622,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,2024-08-13
40623,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,2025-01-16
40624,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,2021-11-16
40625,Mysore,Santhesargur,Tomato,Tomato,FAQ,1383,1383,1383,2023-09-16
40626,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,3300,3150,2019-06-21
40627,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,3500,3250,2019-06-07
40628,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,3500,3250,2019-05-14
40629,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,3500,3250,2019-04-29
40630,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,4000,3500,2022-10-07
40631,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,4000,3500,2021-10-10
40632,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,4000,3500,2022-10-13
40633,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,4500,4000,2021-10-13
40634,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,5000,4000,2022-05-02
40635,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,5000,4200,2021-12-21
40636,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,5500,4500,2022-05-04
40637,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,5500,4500,2021-12-24
40638,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3000,6000,5000,2021-11-30
40639,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3500,4500,4000,2021-11-08
40640,Bangalore,Ramanagara,Tomato,Tomato,FAQ,3500,5500,4500,2022-05-05
40641,Bangalore,Ramanagara,Tomato,Tomato,FAQ,4000,5000,4500,2024-06-07
40642,Bangalore,Ramanagara,Tomato,Tomato,FAQ,4000,5500,5000,2021-12-22
40643,Bangalore,Ramanagara,Tomato,Tomato,FAQ,4000,6000,5000,2022-05-06
